Order_id,order_date_time,Item_price,Product_category,channel_name
2bd9bff5-e576-47ed-865e-15221bc9d6d0,,,,Inbound
520c2092-0767-4892-bc89-24481d16874b,,,,Inbound
a37b050c-db14-4dce-9557-372f051e6b4f,,,,Inbound
56e0d6d0-c5b4-4dfe-89f7-5f182458d86d,,,,Outcall
653b16d2-516b-4b33-9e90-fae9cd579bbc,27-07-2023 22:30,6999,LifeStyle,Inbound
bb928c74-2bfc-4f31-84fd-c66604cb1736,,,,Email
2184d700-7860-48f1-9dd4-c25d7a7a3dba,,,,Inbound
a7595639-4da5-48b2-9383-122ab0f107be,,,,Inbound
f6051263-7d52-4636-9baf-7a69233875f9,,,,Inbound
b8b7a0e1-d4b8-4d8b-95dc-7a7ad5b20969,,,,Inbound
b5cf8ad2-bb70-4de7-ba8b-9e62baa2e0a5,,,,Outcall
5456d935-3e87-4f87-b0e6-07555aa0faf4,,,,Inbound
cbcb654f-f4a9-4c5a-bc59-63705161800b,,,,Outcall
bfd37916-7daa-4dec-aa06-6a5678cd68fe,03-07-2023 13:44,925,LifeStyle,Inbound
014a48c9-4f4c-4b1f-88bd-e233c007198b,19-07-2023 01:32,219,Electronics,Inbound
a2690def-2e51-45c5-a03c-ee7a5ed29e83,11-07-2023 11:05,433,Home,Inbound
6443d3f1-c65e-4cbd-ad6c-f768589fcd1d,,,,Inbound
e16a7abc-bad6-49e1-906d-c9df564ba055,,,,Outcall
9748ebb8-2913-4c24-a474-95df279ac5a8,,,,Outcall
175d0d28-0495-442d-9413-008472da5a00,,,,Inbound
99177967-2c62-474b-8773-597f8edc9270,,,,Inbound
731ceabc-ca60-499c-ab88-4220ca4af7a1,,,,Outcall
070c1a13-7137-4a38-b85e-45f9422db1e4,,,,Inbound
b4b56087-f00b-43f9-8acf-c63f7b63ffbb,,,,Inbound
f4714bf8-253b-4146-82fc-2ad6fd22713f,,,,Outcall
fa6864c6-1d59-47c2-a9bd-3352eb06c9e7,,,,Inbound
ed22290e-8681-4da9-8f21-31bfb813ea51,,,,Inbound
8220b2fa-51fe-433b-8c71-3f45bf5e8dc2,,,,Inbound
32eb78a0-9282-46c4-91f7-9b9e29e564b2,26-07-2023 08:45,2849,LifeStyle,Inbound
c66f40d4-658f-4f7c-956a-0b869b032c98,,,,Inbound
75cb8eda-af5f-476b-8d42-95040b2c9940,15-07-2023 19:11,259,LifeStyle,Inbound
c71c940d-159b-4327-88be-d0bf83ab7662,28-07-2023 17:56,499,Books & General merchandise,Inbound
840bfb72-d6fb-4982-9533-838fac077489,28-07-2023 16:31,15999,Mobile,Inbound
0d0a8d2c-cfcc-46d6-bb2e-8b83d9e1df85,,,,Inbound
c80e985c-3160-47f2-a031-434072a94666,,,,Inbound
b5b5ae22-1a19-48d3-aab0-5461b5d53292,,,,Inbound
80df17d8-e62e-43b8-93ee-f363e3a6d3cf,,,,Inbound
62837820-83c2-4f4b-b14a-eb6ec3493355,,,,Outcall
4648d6bb-7466-484d-a175-fe0e2a066bc7,,,,Inbound
2d078abc-4f29-4e82-9dff-4ef442ac3831,,,,Outcall
50d37515-9f9c-4913-bd4a-3802dc790bb3,29-07-2023 11:08,89,Electronics,Inbound
6ab80579-e0d6-4b09-bf41-c3b3c4fca276,,,,Inbound
43e4ebba-aee7-4e55-a7bc-2f0eb0ccffad,,,,Inbound
e7e01576-b5c5-4877-b83d-2532d73545e5,,,,Outcall
1099fec0-705f-4973-a3c4-2e652d90bb01,,,,Outcall
0fce70a8-1890-43dc-a953-cba73d1ef057,,,,Inbound
75227eac-320d-4957-a011-1137de508902,,,,Inbound
83d5354e-1abe-42dc-a2f0-ab8a709bd5a4,09-07-2023 08:53,418,LifeStyle,Inbound
f8ea2987-73a0-4368-9ad5-2f8462d5f15b,,,,Inbound
7c2d020d-a23f-4d3b-9fbf-593cbbd9c823,,,,Inbound
a2ce562a-5b30-47d6-9316-a6330cdc26ed,15-07-2023 16:40,479,LifeStyle,Inbound
d0f2ad95-b0db-4cd5-816a-1f16b6772a20,,,,Inbound
28242dab-f9f5-48c0-8652-148cd9a4f0fe,24-07-2023 17:40,150,Home,Inbound
0ab45e39-ea5c-490d-91d3-2f73fe91df90,,,,Outcall
4dd12fa8-b124-48e5-8d2a-de1d2abf0663,,,,Inbound
56b037c7-7e47-4853-9bf7-400f7e52284c,,,,Inbound
21f4b721-6dda-4a34-914b-9aa5d10973b8,,,,Inbound
dc136f9a-0376-4fbe-b8d1-8c4f0b9c9685,,,,Inbound
f3f2a99a-ec6d-4b4b-a203-9018ef5746c9,,,,Inbound
fec1fbde-128e-40b9-b7a7-f39bcec4ae0c,21-07-2023 00:02,179,Books & General merchandise,Inbound
0600a330-35e4-49c2-9548-fd1d0a445765,,,,Inbound
3253966e-e318-4aa5-9588-7c9a78ede33b,,,,Inbound
923c6e99-20c7-4f7f-9c79-62f5ffce6538,,,,Inbound
70af68c6-3c3f-48ef-a428-7d44b40870b2,,,,Outcall
6e8600db-aaea-487a-ae09-6ccc14325984,20-07-2023 12:00,217,Books & General merchandise,Email
adcfb83f-6f5c-4a18-8c61-10630c7088c9,07-07-2023 17:22,459,LifeStyle,Inbound
65f7438e-ea15-4bb9-b63d-79a7cf48ae9a,,,,Inbound
6420865c-50fd-4be8-b97b-eb99de3b3ad8,,,,Inbound
4fd74a28-8a44-40a0-8b05-b539f1f85d5f,,,,Inbound
7ee8a9c4-de23-44b1-9c94-aa374a867373,,,,Outcall
066576e8-f24a-492d-a78c-f5e14cf5bfc5,,,,Inbound
46430dca-9330-4cd5-b417-341f7497b80f,,,,Inbound
a795b2f1-cc97-4687-bb85-43e7a9b3691c,,,,Outcall
022da70b-eaad-4bcb-96f4-ba0222df4a62,,,,Outcall
89db992c-f972-40d9-b271-09158a6deb4a,03-07-2023 14:42,7679,Furniture,Outcall
,,,,Inbound
4fd80be3-c587-48a0-a8a3-8563e041867f,23-07-2023 09:53,736,Books & General merchandise,Inbound
131bf012-b6b7-475d-8c09-d8f90e5c233b,27-07-2023 18:44,1299,Electronics,Inbound
,,,,Outcall
5616d7c6-6f0d-4bb2-b1ed-be00593fa2c7,27-07-2023 11:58,2644,Books & General merchandise,Inbound
1a1ad02e-ac84-496a-8905-f812227dd203,10-07-2023 10:53,173,Books & General merchandise,Email
5774ef01-209a-467f-9a70-d00b238de8d7,18-07-2023 09:06,899,Electronics,Outcall
f63a72ce-f905-4738-b0ae-4c542496fdde,19-07-2023 21:44,16799,Books & General merchandise,Outcall
471b208c-c99d-4f1f-aae2-cb3e95d68f09,23-07-2023 11:28,341,LifeStyle,Outcall
3741920f-c1ca-4aeb-a57e-528fba240002,29-06-2023 11:00,14990,Electronics,Inbound
ab983fb1-1895-4d1a-885f-d509e04ed135,23-07-2023 17:41,179,Home,Outcall
,,,,Email
655a46e7-eb48-4734-bd90-f5d59f589294,03-07-2023 23:53,334,Books & General merchandise,Outcall
59eb85c0-ce47-4259-81f2-9e3afedcb7c3,14-07-2023 14:46,249,Books & General merchandise,Inbound
954fb462-48a6-424a-8362-fe75c65792c3,26-07-2023 20:23,699,Home,Inbound
d288a7e3-1c8f-4ad3-bc8a-d7064aa57da9,26-07-2023 06:19,833,LifeStyle,Inbound
dc396956-872b-47a5-a293-7fefd3add1aa,26-07-2023 13:15,1299,Electronics,Inbound
cf627694-e022-43e8-a0bf-137a06e6c473,23-07-2023 22:12,579,Books & General merchandise,Inbound
3e5a6934-5e56-4a56-aabb-5ec2fcb86428,24-07-2023 13:01,422,Books & General merchandise,Inbound
0ca3ccef-494c-45ce-afd1-11d7179e0a1a,30-09-2022 09:32,2599,Home,Outcall
663598e7-15ec-4403-b807-572a11b5485f,14-05-2023 01:58,475,Home,Inbound
69f4cf11-19a0-4a12-a19c-0f732367036d,20-07-2023 11:00,999,Books & General merchandise,Email
e4658a1f-3a82-48e0-95c7-e6db3e92a9f9,22-07-2023 13:21,215,Books & General merchandise,Inbound
7b79e1ec-96bc-4b67-b2d6-0762f88b1fe6,28-07-2023 15:46,289,LifeStyle,Outcall
1507f1d2-9855-48c1-92ed-e37633a96572,09-07-2023 17:45,449,Electronics,Inbound
b9b9dc51-2f72-448c-bd5b-6359f8bba061,29-07-2023 16:14,130,Books & General merchandise,Inbound
65d9387e-d110-42f7-951b-0870fdf365fa,27-07-2023 19:51,27,Books & General merchandise,Inbound
c69d65a9-be4b-4dc7-8eb6-6f8f69e5da78,26-07-2023 20:20,639,LifeStyle,Email
e60710ea-990a-4ac5-b1db-82db3702dd09,30-07-2023 15:24,999,Home,Inbound
d869acd5-b4fb-4a6b-b80f-373a57351ebe,27-07-2023 10:23,1920,Books & General merchandise,Inbound
83f4fbf5-57f9-47cd-b093-31ba679abf06,27-07-2023 20:09,232,Electronics,Inbound
20ccd12d-a7a1-4625-b854-d87ec234a225,15-07-2023 19:44,2339,LifeStyle,Outcall
51d7f8d7-e95b-4518-83fb-c0a1b32a090a,15-07-2023 20:46,920,LifeStyle,Inbound
db8e77b0-f0ad-4a89-8572-6c66962b3c62,01-08-2023 02:03,24999,Mobile,Inbound
4b46274a-9976-4376-96b5-29a669a85e8c,26-07-2023 12:47,29999,Mobile,Outcall
6a772b67-efb3-4d4a-b2ea-9ad19eb8b949,16-07-2023 22:18,2022,LifeStyle,Inbound
06fb1eac-5bc8-4d3d-a868-052ada6bac94,31-07-2023 20:33,8499,Mobile,Outcall
3da230dc-d630-42df-8a82-17dcb9d04158,20-07-2023 14:14,21000,Home Appliences,Outcall
88daabae-4dd1-41c4-a53f-4d1ea790dbc7,17-07-2023 23:17,999,LifeStyle,Inbound
daf3238e-c34b-479e-857a-9fd72dc71dbe,08-07-2023 22:56,249,LifeStyle,Inbound
232380ec-3a04-4731-8ced-32119812b381,30-07-2023 17:44,899,Books & General merchandise,Inbound
d3a49c7a-c7ad-4b61-a784-bb9699940fa4,24-07-2023 08:36,576,Books & General merchandise,Outcall
07146ef8-011a-435b-b581-33bf6f1dec05,15-07-2023 21:42,719,LifeStyle,Inbound
36276558-2283-440f-b17c-4defb05baa22,02-07-2023 11:27,854,Home,Outcall
0dfc6fc1-4d5b-40e8-870c-a2c7d850b25e,23-07-2023 22:46,289,LifeStyle,Inbound
ae26b85c-f96a-48ad-87c0-b0c63d445be4,21-07-2023 21:58,175,Books & General merchandise,Inbound
4bfb5f96-1269-49ed-baca-b19cba40e46a,27-07-2023 16:02,2430,Books & General merchandise,Inbound
73b2829a-d0e9-4ac1-9af1-582e1f07982f,14-07-2023 08:55,34990,Electronics,Outcall
518f1f57-4f26-4c0a-8e67-65040b32b68e,25-07-2023 11:34,949,Electronics,Outcall
bda18ec6-e513-490d-9527-88cdee0a3fae,27-07-2023 17:32,19999,Home Appliences,Outcall
446bfbf5-fa51-4fd2-afbd-34fb73d3ad27,04-07-2023 17:23,3530,Books & General merchandise,Inbound
531cd2eb-7f12-4b7b-a353-eee0b868c869,18-06-2023 08:49,170,Books & General merchandise,Inbound
d8909b59-f81a-4f77-b8fb-6f2c49cbdcc5,28-07-2023 02:11,22999,Mobile,Inbound
d4917c9a-fbf8-461c-be2a-6f5cf39e52dd,20-07-2023 23:10,869,Electronics,Inbound
d1d4756c-93e7-47c3-9c5e-3fde068e2bd8,23-07-2023 21:41,399,Electronics,Inbound
75601b3c-55a6-4a32-9498-1bf3a47c84e4,22-03-2023 03:54,2499,Electronics,Inbound
9893b705-24fd-49d4-bcb9-2f49b658544f,28-07-2023 11:54,13999,Mobile,Outcall
db45f8ec-76dd-4816-8d97-37ce495121df,26-07-2023 12:09,10999,Mobile,Inbound
44d8d781-6beb-4cb2-9e57-f07c99606f08,27-07-2023 22:14,1499,Home,Outcall
9a4d565a-8f83-4b89-b237-72196887cbce,27-07-2023 19:07,899,Electronics,Outcall
8ea7bd08-383e-412f-9914-0dd453a5a409,18-07-2023 10:53,596,LifeStyle,Inbound
3e704f64-29a4-4e90-82f1-59b22d568d4a,29-07-2023 02:14,1499,Electronics,Inbound
2afb28bc-1ddc-45d4-9d58-b6277d47b74a,22-07-2023 16:00,32999,Mobile,Inbound
3a5aa18d-2471-4e8f-ac23-b04bfe351e7d,09-07-2023 21:26,222,LifeStyle,Inbound
3b1e3df7-29de-490b-9afa-282ab057a96b,20-07-2023 13:26,256,LifeStyle,Inbound
cadc6fe2-b32b-4f0f-8dd2-55779c25035e,14-07-2023 20:36,1690,Books & General merchandise,Inbound
a4d85a29-022a-415a-9e9d-eec302cd9f30,27-07-2023 14:40,387,LifeStyle,Inbound
bba3f9da-e50e-4574-bfd4-177dfa16eac6,29-07-2023 21:35,61999,Mobile,Inbound
942cb878-4ea1-4961-871c-64c7b3eee4d3,24-07-2023 05:52,399,Electronics,Inbound
991a2bd8-682d-44ef-ab34-fb6168e9bcc2,23-07-2023 17:10,484,Electronics,Inbound
1695bbab-6f48-4a42-a715-d2544068bb7d,19-07-2023 12:02,29999,Mobile,Email
270b1990-e99c-4b4d-bf58-96f60af9cffe,28-07-2023 20:49,13490,Home Appliences,Inbound
5093fcf7-033b-41b6-9bd9-fe0a609c75d2,23-07-2023 10:18,267,LifeStyle,Inbound
2857e752-e09c-4b8d-a132-6ca4e260f3a1,24-07-2023 19:00,349,LifeStyle,Email
58d4457f-1b0f-4657-be4c-aee043071104,24-07-2023 10:57,1099,Electronics,Outcall
09c4f307-b500-426a-bedc-af08beacc752,29-07-2023 10:08,47,Books & General merchandise,Outcall
02bf6d44-2bf3-4fa6-9912-2bcf01de743a,20-07-2023 01:39,810,Books & General merchandise,Inbound
cf957189-a87c-4ace-9749-90c99218409c,15-07-2023 17:46,1499,Home Appliences,Outcall
22c8943c-9f2c-48f9-adbe-6051ac723ad3,15-07-2023 13:54,1429,LifeStyle,Inbound
819d32a8-3522-410e-924c-777c0a79d934,22-07-2023 13:00,635,LifeStyle,Outcall
9112becf-6ffa-4cf2-9efe-2680986a5f51,21-07-2023 19:04,4525,Electronics,Outcall
5d65a77e-7c61-4ab4-aa8b-cee42ccff5b4,06-07-2023 10:18,999,Home Appliences,Email
433bdd71-bac8-41ca-8dae-6145fc444f70,23-06-2023 17:59,6499,Home Appliences,Email
18eef3e2-8a52-4a67-b708-a7569987e85f,15-07-2023 08:41,494,LifeStyle,Outcall
3d609e16-ab09-448d-a2e9-24fe18ab905b,01-08-2023 14:07,13999,Electronics,Outcall
34bfe611-7e82-4dca-93fc-c154534aaa03,28-07-2023 22:31,3680,Home Appliences,Inbound
58d2a4a9-92b5-4942-b823-4c18f0f76df0,15-07-2023 21:35,249,Electronics,Inbound
671d475b-fd2b-48bf-97d2-2807887c253a,11-07-2023 15:09,488,Books & General merchandise,Inbound
db514c5f-e6ee-426b-8d11-56342f3fea42,24-07-2023 08:08,1299,Electronics,Inbound
ed00af73-a815-46a6-80cc-041a47a17e5b,29-07-2023 22:47,1498,Home Appliences,Inbound
e2355c63-3366-4a7a-a912-c29bdf3f8528,14-07-2023 17:07,186,Home,Outcall
7663d024-ee91-4808-be5d-5ed8fe1b5d21,23-07-2023 01:27,289,Books & General merchandise,Inbound
3f21aa84-2307-464a-a4d0-3ba3dddf27dd,19-07-2023 20:30,1399,Electronics,Inbound
f02a1560-c73b-48ba-8a30-01187d12abfb,28-07-2023 12:30,12999,Mobile,Inbound
a6686dde-f45a-4c7b-aecc-71bdfdc00725,21-07-2023 23:33,32999,Mobile,Outcall
990bce64-e443-4e98-9753-86f782cf0854,20-05-2023 09:30,720,Furniture,Inbound
0ed2e95e-7434-4be8-8123-33bc520d35b9,23-07-2023 06:08,32999,Mobile,Outcall
006ddd9f-e422-42dd-a897-461f3c1b2387,22-07-2023 09:50,999,Electronics,Email
0b140915-43f7-48e3-8d97-a9c09def6802,14-07-2023 13:11,185,Electronics,Inbound
d775c7bd-e435-49ca-b193-d1582e259665,24-07-2023 22:01,1299,Electronics,Outcall
2d2bd16a-df9c-4206-b046-ceabd533c36c,31-07-2023 13:47,638,Furniture,Inbound
8aedd4e0-25a0-4d25-9522-0515eda6d2c6,27-07-2023 10:04,2069,Furniture,Inbound
d5c8f153-adf8-471e-a76b-041d8b370053,19-07-2023 14:19,899,Electronics,Outcall
83bf636b-4f32-471b-a43b-c6fd58ecb69c,24-07-2023 16:08,260,Books & General merchandise,Inbound
ccfb8925-b57c-4171-a199-e93d2ab2e8af,26-07-2023 09:36,369,LifeStyle,Inbound
55f26d6e-c6f2-483c-8b05-9980d4c9574e,21-07-2023 10:19,32999,Mobile,Outcall
2c823282-4019-4840-ae8a-d0d88e743727,26-07-2023 22:03,199,Home,Email
1f36fb45-b953-4aee-8e25-3cbbf85bf244,28-07-2023 04:06,399,LifeStyle,Inbound
c5b9cfca-7905-4a1f-95b2-e09e27a00fe1,21-07-2023 12:59,98,Books & General merchandise,Inbound
8fad4ff2-afb3-4ebf-bcab-8311a33ab002,24-07-2023 05:52,399,Electronics,Email
c09c6e16-ecc9-4a2f-b082-1286a37031b8,14-07-2023 13:24,999,LifeStyle,Inbound
65fc1321-5ea0-4308-ac1e-97d6daef4957,05-07-2023 21:35,616,Home,Inbound
0bc03f4c-595e-4bf7-885e-6d7e34a984ce,30-07-2023 13:28,11990,Home Appliences,Outcall
0312eb03-1f65-4f9f-bc40-7c7d8424c649,18-04-2023 19:00,1099,Electronics,Outcall
a38a3fbf-4238-4f67-9452-9ea24f04a409,27-07-2023 07:18,29999,Mobile,Inbound
1d261962-ab99-4b7d-9701-3da12313672c,07-07-2023 10:57,389,LifeStyle,Outcall
8b4a3b8c-bb69-4a62-b059-d761e06eb52e,03-07-2023 14:42,7679,Furniture,Email
58290c73-be5e-4ac8-b8f9-72cc622321bd,18-07-2023 15:42,405,Books & General merchandise,Inbound
0fc67dd9-1b88-46f5-b3c9-98173a6d7e7a,20-07-2023 18:50,2999,Home,Inbound
cf8afb48-66c7-4e9d-95c7-f5b85aac54b5,31-07-2023 14:45,255,Books & General merchandise,Email
4d058375-624b-40f7-97b8-f3a453588059,29-07-2023 22:51,1799,Electronics,Inbound
38ff4b4b-bc60-4921-9ee9-37dbd77dc09c,01-08-2023 09:45,1799,Electronics,Inbound
feed90f5-c8d0-44b5-8e2a-6aac940cbce9,27-07-2023 15:02,1299,Electronics,Inbound
9e0964d7-cede-4d16-b30b-a6ff2b982787,13-07-2023 20:42,558,Home Appliences,Email
a9a0dba4-7d42-40b2-aecf-15fe616aba33,28-07-2023 18:47,14599,Electronics,Inbound
c6c29b07-e480-4b31-b0d0-1f2a8749576a,27-07-2023 13:17,1399,Electronics,Outcall
b3e2378b-e415-4cb3-8bf7-4fefe9cae0ee,01-08-2023 13:51,899,Home Appliences,Outcall
229771de-5781-4960-b274-2b473a1415ca,28-07-2023 17:12,32999,Mobile,Inbound
fa3abdba-a80c-4ea2-90a5-13f8e18f8709,18-07-2023 20:59,979,LifeStyle,Inbound
fa805a1b-71b0-49d2-84f8-ebf3e3339140,20-07-2023 06:33,300,Home,Inbound
9888a3a6-caf8-4242-b410-940dda6c922a,15-07-2023 08:29,495,LifeStyle,Email
4212a043-81cd-406d-bb03-45e4cfce53d2,01-08-2023 04:38,17585,Mobile,Inbound
36b04a82-6e83-4901-b1e2-a492f5378063,26-07-2023 19:46,636,Home,Inbound
340a0f75-a27d-4f3e-a9f6-edb466a45ac2,19-07-2023 21:28,169,Electronics,Email
6d7b1146-054c-4833-bc98-83fa9b88224b,20-07-2023 01:01,329,LifeStyle,Inbound
25feb45e-ea3b-4294-bf3e-95051d8012f8,10-07-2023 20:06,639,LifeStyle,Inbound
bb1faa96-9460-49cf-b34a-4bc3787efe35,30-07-2023 09:57,599,Electronics,Inbound
22234169-1067-45d8-b8a0-94691d5b2763,08-07-2023 17:59,4499,Books & General merchandise,Inbound
26d9163b-8525-4f49-9065-ffaa39f9f953,03-06-2023 23:07,999,Electronics,Outcall
e4f8fd34-51ac-4568-b00b-b01bffb1ca3b,28-07-2023 22:55,9999,Mobile,Email
5205d041-3d33-403b-bcc0-f2ab54624537,25-07-2023 10:52,31999,Mobile,Outcall
09764702-1786-4d60-a6f7-6dca27fdd846,27-07-2023 11:31,20845,Mobile,Inbound
70924e77-cf30-4e88-bf37-9cc6346328ff,16-07-2023 20:58,723,Books & General merchandise,Inbound
727b4c41-1654-49f6-832e-8ba947996506,26-07-2023 21:28,335,Books & General merchandise,Inbound
bb7371d1-4696-4728-9d2a-db6b4982af3d,28-07-2023 01:11,792,LifeStyle,Inbound
25bc5b79-3239-42b1-aba5-e5816ffb1e72,28-07-2023 19:16,624,LifeStyle,Outcall
201df838-0ed6-4244-b608-364f2f172890,12-07-2023 22:50,1499,LifeStyle,Outcall
b6a0414b-5cdb-40ee-b846-7e0be65feaef,25-07-2023 18:26,141,LifeStyle,Inbound
70e01c38-d479-4cd6-ad44-e99db4008668,25-07-2023 09:01,379,Books & General merchandise,Inbound
6294b2be-aff0-435f-8a77-30781db4d087,03-07-2023 20:14,9771,Furniture,Inbound
458d2f54-582f-4ed8-8c2c-2fe1693ea3cf,14-07-2023 20:42,38990,Electronics,Email
963b55b9-07c0-4a57-b24b-87d43e3f03eb,19-07-2023 09:53,813,Furniture,Inbound
ae3d9b95-4757-405d-a865-f0c97c52d682,24-07-2023 12:07,999,Electronics,Inbound
25e01acc-5a5c-4f8b-8e26-25f9d398e052,24-07-2023 00:30,484,Electronics,Outcall
c94ce73f-205b-426a-8875-939e51bcd39d,25-07-2023 15:10,899,LifeStyle,Inbound
c26050cc-f0f3-4d41-9a49-f6c000c5a7d0,29-07-2023 16:46,1320,LifeStyle,Inbound
a776be9e-1a0f-4920-9121-c397e295f7d3,23-07-2023 21:35,13730,Mobile,Inbound
10865d26-a9b2-46c5-95fa-202f7673f539,22-07-2023 10:59,269,Home,Inbound
55f3045c-3cee-404d-90b2-566335a532f9,28-07-2023 23:12,1349,Electronics,Email
57f38c0d-1fa4-4fcb-872e-8442bdc0add2,16-07-2023 00:36,37990,Electronics,Inbound
a42ae404-3628-442d-98cf-4b9c16f6963a,21-07-2023 15:52,1926,Home,Inbound
6c6f6460-0087-4e92-af49-8ecd4f130f62,26-07-2023 08:08,3999,Electronics,Inbound
c487d881-21e8-4675-a07f-6d331fe95552,,,,Inbound
accc81dc-eca8-4faf-88d2-d91e897862e6,23-01-2023 16:44,749,Home Appliences,Inbound
78e4500e-212e-462a-acef-a77db228db0e,15-07-2023 19:19,55990,Electronics,Inbound
1ddd5d77-c7fc-477e-8452-5abf9a0aca33,29-07-2023 09:57,3146,Electronics,Inbound
bba40a9e-7c4a-4924-8bf8-86a12e2d1b11,22-07-2023 12:20,530,LifeStyle,Inbound
5fb4b769-c192-4477-8bd4-a3b7cec77e51,22-06-2023 11:55,629,LifeStyle,Outcall
51e8c4a4-22e7-417f-a2d8-de2c2d5f1bd7,27-07-2023 17:08,899,Electronics,Inbound
ae7d9dbd-86e9-495b-86fd-ecfb7d44069b,22-07-2023 01:30,5619,LifeStyle,Inbound
ecdbae37-b809-411d-8a71-b76269620f23,25-07-2023 23:45,79999,Mobile,Inbound
8372189d-dc69-4cee-bcc9-92230d3300a1,16-07-2023 12:23,4541,Electronics,Email
1bdd99a7-13b3-44a2-8372-2ef987172788,31-07-2023 12:09,1499,Electronics,Inbound
17b38593-3ff5-404c-baea-7ff2ce99203b,28-07-2023 10:41,1474,Home Appliences,Email
f092c332-9fe4-4651-b997-5d1bf235c349,21-07-2023 15:57,778,LifeStyle,Inbound
78b723e3-5adb-4bf4-b784-a631c7ecf586,29-07-2023 07:53,1789,Electronics,Inbound
18cbaf2e-52f0-4423-b8ba-c0f73c060b9d,26-07-2023 08:28,196,Books & General merchandise,Inbound
31164a21-ef51-4d1f-9442-72814473a9dc,19-07-2023 23:51,9999,Books & General merchandise,Inbound
2467a458-0f33-4bf2-ab81-27f92eca8286,23-07-2023 17:05,234,LifeStyle,Outcall
9e6ada37-aa27-46de-96bc-5c4a79ae1766,24-07-2023 19:32,2499,Electronics,Inbound
d5c469ff-d95e-4b8b-b05c-8d95b2fbd16c,23-07-2023 13:09,1299,Electronics,Inbound
50cc3b01-d686-45fb-917d-78152e365f4e,30-07-2023 10:53,430,Books & General merchandise,Inbound
9c183dda-35b9-4214-865c-741fe30d058f,31-07-2023 14:13,49999,Mobile,Inbound
6e0d78e8-00fd-40cb-ad85-32bd46e9af70,27-07-2023 19:54,27999,Mobile,Inbound
66435f83-7246-499f-ac48-fd582612c048,16-07-2023 23:09,10990,Home Appliences,Outcall
bef9380b-5a45-4902-80ec-3a702934dd40,26-07-2023 13:18,1699,Electronics,Email
d5f925d2-1848-4f2d-9228-54ede84e2b91,11-07-2023 21:35,1499,LifeStyle,Inbound
da74e115-6b99-466d-818c-7b706c52f1e8,10-10-2022 15:47,809,Home,Inbound
c09079fe-ceac-48f4-99bb-b857fb13a00f,30-07-2023 21:41,1199,Electronics,Inbound
e48eb4f2-9c24-4107-ad22-3771b58dd794,24-07-2023 10:37,1159,Electronics,Inbound
f108bb11-03da-49c5-8e0e-1677e3fe59f3,19-07-2023 20:14,9499,Home Appliences,Inbound
e45ee008-3ebc-41ca-82eb-1640be15c0ac,27-07-2023 00:24,390,Books & General merchandise,Inbound
0e859d1d-9545-4379-b38c-88de100cf551,29-07-2023 20:18,399,LifeStyle,Inbound
6864beb4-1a71-4017-a1b3-1e9bfb8e164c,21-07-2023 21:02,2499,Electronics,Outcall
1f64bf1a-3c47-4375-bcbb-3bb7232cf9ab,23-07-2023 00:54,32999,Mobile,Email
0139fe1b-07fb-4d23-afb6-8a02d25aa021,01-08-2023 05:15,2519,LifeStyle,Inbound
9615e443-cc5d-4f46-a8a8-03f198a2976d,20-07-2023 19:36,6659,Home Appliences,Inbound
8ba4ad78-1f0e-46c3-8397-625752e07891,18-07-2023 00:40,2099,Electronics,Email
447c2fab-b3fb-437f-9e31-e68a38c71da0,11-07-2023 09:24,299,LifeStyle,Outcall
084ef11f-93a0-43da-a835-1597beadd878,24-07-2023 08:53,778,LifeStyle,Inbound
be8260ae-d175-4a14-9f24-27f52b818100,23-07-2023 14:06,549,Books & General merchandise,Email
100a8d3a-51ed-47dc-8279-7de1123038ff,05-05-2023 06:19,4469,LifeStyle,Inbound
1d479273-e8db-4694-b8cd-763e8023e977,01-08-2023 08:11,21989,Home Appliences,Inbound
612e8192-acbc-4ce2-aecc-c9ff728951ef,30-07-2023 08:52,1499,Electronics,Outcall
c68491df-4677-40ad-a30d-3573395f350a,29-07-2023 13:57,51,Books & General merchandise,Outcall
be0ea109-6ffe-47e1-93d7-5010714c615d,25-07-2023 17:52,1499,Books & General merchandise,Inbound
f366caa0-5072-42b0-9c06-ebc8a3393de8,28-07-2023 09:41,1474,Home Appliences,Inbound
8d0dc5bc-b832-4a2d-aa7b-edd26ba72d50,22-07-2023 22:29,346,LifeStyle,Inbound
24d42e77-9e4c-4c5a-b3d6-0ee3fc75b51b,19-07-2023 21:43,1109,Home Appliences,Inbound
9309d98b-641a-4043-997e-9e6f490a3830,02-06-2023 19:25,44399,Mobile,Inbound
e0c4f5fe-6b06-4db9-9df4-563509ab183e,08-07-2023 20:41,999,Electronics,Inbound
e9d7f538-536a-4ecd-af5e-7ac6a3817600,19-07-2023 10:24,925,Home,Inbound
13c2c7ca-940e-40ce-8862-ee99b6d3815c,25-07-2023 21:04,59999,Electronics,Inbound
15dd9d7a-f164-440d-aae6-eac30b02578a,08-08-2022 17:29,2499,Electronics,Inbound
693f94e8-da28-445f-b550-d79014d65699,21-07-2023 12:54,1499,Electronics,Inbound
bf9d987c-767a-41d3-b9bd-dd6dc90eda46,14-07-2023 11:27,899,Electronics,Inbound
92a8d1e2-7ab5-4505-8db6-a1962915330d,27-07-2023 19:59,320,LifeStyle,Outcall
50d12d16-623e-49fd-a2ce-5f2859e4bed1,19-07-2023 21:35,299,Electronics,Inbound
